dish_id,dish_name,facet_id,facet_label_ja,group_id,source,confidence,display_eligible,evidence
jp-180,宮崎辛麺,soup,汁あり,serving,structured_field,0.74,false,collection_form:japan_local_ramen
jp-180,宮崎辛麺,spicy,辛い・香辛料が効く,taste_aroma,structured_field,0.86,true,name_explicit:辛味
jp-181,鹿児島ラーメン,soy_sauce,醤油系,broth_seasoning,structured_field,0.78,true,structured:醤油
jp-181,鹿児島ラーメン,salt,塩系,broth_seasoning,structured_field,0.78,true,structured:塩
jp-181,鹿児島ラーメン,miso,味噌系,broth_seasoning,structured_field,0.78,true,structured:味噌
jp-181,鹿児島ラーメン,pork_bone,豚骨,broth_seasoning,manual_review,0.93,true,manual_review:鹿児島ラーメン
jp-181,鹿児島ラーメン,animal_forward,動物系が強い,broth_seasoning,manual_review,0.93,true,manual_review:鹿児島ラーメン
jp-181,鹿児島ラーメン,traditional,伝統的・王道,culture,manual_review,0.93,true,manual_review:鹿児島ラーメン
jp-181,鹿児島ラーメン,soft_noodle,やわらかい麺,noodle,manual_review,0.93,true,manual_review:鹿児島ラーメン
jp-181,鹿児島ラーメン,soup,汁あり,serving,manual_review,0.93,true,manual_review:鹿児島ラーメン
jp-181,鹿児島ラーメン,rich,濃厚,taste_aroma,numeric_derived,0.62,false,taste.richness>=3.5
jp-181,鹿児島ラーメン,umami_forward,うま味が強い,taste_aroma,numeric_derived,0.62,false,taste.umami>=4.0
jp-181,鹿児島ラーメン,fermented,発酵感がある,taste_aroma,structured_field,0.78,true,structured:味噌
jp-182,串木野まぐろラーメン,soy_sauce,醤油系,broth_seasoning,structured_field,0.78,true,structured:醤油
jp-182,串木野まぐろラーメン,salt,塩系,broth_seasoning,structured_field,0.78,true,structured:塩
jp-182,串木野まぐろラーメン,miso,味噌系,broth_seasoning,structured_field,0.78,true,structured:味噌
jp-182,串木野まぐろラーメン,seafood_forward,魚介が強い,broth_seasoning,structured_field,0.86,true,name_explicit:魚介素材
jp-182,串木野まぐろラーメン,seafood_ingredient,魚介を使う,ingredient,structured_field,0.86,true,name_explicit:魚介素材
jp-182,串木野まぐろラーメン,soup,汁あり,serving,structured_field,0.74,false,collection_form:japan_local_ramen
jp-182,串木野まぐろラーメン,umami_forward,うま味が強い,taste_aroma,numeric_derived,0.62,false,taste.umami>=4.0
jp-182,串木野まぐろラーメン,fermented,発酵感がある,taste_aroma,structured_field,0.78,true,structured:味噌
jp-183,枕崎かつおラーメン,soy_sauce,醤油系,broth_seasoning,structured_field,0.78,true,structured:醤油
jp-183,枕崎かつおラーメン,salt,塩系,broth_seasoning,structured_field,0.78,true,structured:塩
jp-183,枕崎かつおラーメン,miso,味噌系,broth_seasoning,structured_field,0.78,true,structured:味噌
jp-183,枕崎かつおラーメン,niboshi,煮干し・節系,broth_seasoning,legacy_tag,0.88,true,legacy_tag:かつお
jp-183,枕崎かつおラーメン,seafood_forward,魚介が強い,broth_seasoning,structured_field,0.86,true,name_explicit:魚介素材
jp-183,枕崎かつおラーメン,seafood_ingredient,魚介を使う,ingredient,structured_field,0.86,true,name_explicit:魚介素材
jp-183,枕崎かつおラーメン,meat_ingredient,肉を使う,ingredient,legacy_tag,0.88,true,legacy_tag:カツ
jp-183,枕崎かつおラーメン,tempura,天ぷら・揚げ物,ingredient,structured_field,0.78,true,ingredient:揚げ物
jp-183,枕崎かつおラーメン,soup,汁あり,serving,structured_field,0.74,false,collection_form:japan_local_ramen
jp-183,枕崎かつおラーメン,rich,濃厚,taste_aroma,numeric_derived,0.62,false,taste.richness>=3.5
jp-183,枕崎かつおラーメン,umami_forward,うま味が強い,taste_aroma,numeric_derived,0.62,false,taste.umami>=4.0
jp-183,枕崎かつおラーメン,fermented,発酵感がある,taste_aroma,structured_field,0.78,true,structured:味噌
jp-184,ちゅら塩ラーメン,salt,塩系,broth_seasoning,structured_field,0.86,true,name_contains:塩
jp-184,ちゅら塩ラーメン,soup,汁あり,serving,structured_field,0.74,false,collection_form:japan_local_ramen
jp-184,ちゅら塩ラーメン,light,あっさり,taste_aroma,numeric_derived,0.62,false,taste.richness<=2.3 & oiliness<=2.3
jp-185,沖縄そば,soy_sauce,醤油系,broth_seasoning,structured_field,0.78,true,structured:醤油
jp-185,沖縄そば,salt,塩系,broth_seasoning,structured_field,0.78,true,structured:塩
jp-185,沖縄そば,seafood_forward,魚介が強い,broth_seasoning,structured_field,0.78,true,structured:魚介
jp-185,沖縄そば,animal_forward,動物系が強い,broth_seasoning,structured_field,0.78,true,structured:動物系
jp-185,沖縄そば,meat_ingredient,肉を使う,ingredient,structured_field,0.78,true,ingredient:肉
jp-185,沖縄そば,okinawa_soba_noodle,沖縄そば麺,noodle,structured_field,0.86,true,name_explicit:沖縄そば麺
jp-185,沖縄そば,soup,汁あり,serving,structured_field,0.74,false,collection_form:japan_local_ramen
world-001,蘭州牛肉麺,animal_forward,動物系が強い,broth_seasoning,numeric_derived,0.62,false,taste.animalIntensity>=3.5
world-001,蘭州牛肉麺,meat_ingredient,肉を使う,ingredient,legacy_tag,0.88,true,legacy_tag:牛肉
world-001,蘭州牛肉麺,hand_stretched,手延べ麺,noodle,legacy_tag,0.88,true,legacy_tag:手延べ
world-001,蘭州牛肉麺,soup,汁あり,serving,structured_field,0.74,false,collection_form:world_noodle_soup
world-001,蘭州牛肉麺,light,あっさり,taste_aroma,legacy_tag,0.88,true,legacy_tag:澄んだスープ
world-001,蘭州牛肉麺,spicy,辛い・香辛料が効く,taste_aroma,numeric_derived,0.62,false,taste.heat/spice
world-001,蘭州牛肉麺,herbal,香草・ハーブを使う,taste_aroma,legacy_tag,0.88,true,legacy_tag:香草
world-002,台湾牛肉麺,soy_sauce,醤油系,broth_seasoning,legacy_tag,0.88,true,legacy_tag:醤油
world-002,台湾牛肉麺,animal_forward,動物系が強い,broth_seasoning,numeric_derived,0.62,false,taste.animalIntensity>=3.5
world-002,台湾牛肉麺,meat_ingredient,肉を使う,ingredient,legacy_tag,0.88,true,legacy_tag:牛肉
world-002,台湾牛肉麺,stew,煮込み,serving,legacy_tag,0.88,true,legacy_tag:煮込み
world-002,台湾牛肉麺,spicy,辛い・香辛料が効く,taste_aroma,legacy_tag,0.88,true,legacy_tag:香辛料
world-003,雲呑麺,seafood_forward,魚介が強い,broth_seasoning,legacy_tag,0.88,true,legacy_tag:海老
world-003,雲呑麺,animal_forward,動物系が強い,broth_seasoning,numeric_derived,0.62,false,taste.animalIntensity>=3.5
world-003,雲呑麺,seafood_ingredient,魚介を使う,ingredient,legacy_tag,0.88,true,legacy_tag:海老
world-003,雲呑麺,wonton,雲呑を使う,ingredient,structured_field,0.86,true,name_explicit:雲呑
world-003,雲呑麺,thin_noodle,細麺,noodle,legacy_tag,0.88,true,legacy_tag:細麺
world-003,雲呑麺,soup,汁あり,serving,structured_field,0.74,false,collection_form:world_noodle_soup
world-003,雲呑麺,light,あっさり,taste_aroma,legacy_tag,0.88,true,legacy_tag:澄んだスープ
world-003,雲呑麺,umami_forward,うま味が強い,taste_aroma,numeric_derived,0.62,false,taste.umami>=4.0
world-004,過橋米線,animal_forward,動物系が強い,broth_seasoning,numeric_derived,0.62,false,taste.animalIntensity>=3.5
world-004,過橋米線,rice_noodle,米麺,noodle,legacy_tag,0.88,true,legacy_tag:米線
world-004,過橋米線,soup,汁あり,serving,structured_field,0.74,false,collection_form:world_noodle_soup
world-004,過橋米線,hot,温かい,serving,legacy_tag,0.88,true,legacy_tag:熱いスープ
world-004,過橋米線,separate_toppings,具材が別添え,serving,legacy_tag,0.88,true,legacy_tag:別添え具材
world-005,重慶小麺,animal_forward,動物系が強い,broth_seasoning,numeric_derived,0.62,false,taste.animalIntensity>=3.5
world-005,重慶小麺,thin_noodle,細麺,noodle,legacy_tag,0.88,true,legacy_tag:細麺
world-005,重慶小麺,soup,汁あり,serving,structured_field,0.74,false,collection_form:world_noodle_soup
world-005,重慶小麺,spicy,辛い・香辛料が効く,taste_aroma,numeric_derived,0.62,false,taste.heat/spice
world-006,螺蛳粉,animal_forward,動物系が強い,broth_seasoning,numeric_derived,0.62,false,taste.animalIntensity>=3.5
world-006,螺蛳粉,rice_noodle,米麺,noodle,legacy_tag,0.88,true,legacy_tag:米粉麺
world-006,螺蛳粉,soup,汁あり,serving,structured_field,0.74,false,collection_form:world_noodle_soup
world-006,螺蛳粉,umami_forward,うま味が強い,taste_aroma,numeric_derived,0.62,false,taste.umami>=4.0
world-006,螺蛳粉,spicy,辛い・香辛料が効く,taste_aroma,numeric_derived,0.62,false,taste.heat/spice
world-006,螺蛳粉,sour,酸味がある,taste_aroma,numeric_derived,0.62,false,taste.sourness>=2.2
world-006,螺蛳粉,fermented,発酵感がある,taste_aroma,numeric_derived,0.62,false,taste.fermentation>=2.5
world-007,ラミョン,instant_noodle,即席麺,noodle,legacy_tag,0.88,true,legacy_tag:即席麺
world-007,ラミョン,stew,煮込み,serving,legacy_tag,0.88,true,legacy_tag:鍋調理
world-007,ラミョン,spicy,辛い・香辛料が効く,taste_aroma,numeric_derived,0.62,false,taste.heat/spice
world-008,チャンポン,seafood_forward,魚介が強い,broth_seasoning,legacy_tag,0.88,true,legacy_tag:海鮮
world-008,チャンポン,animal_forward,動物系が強い,broth_seasoning,numeric_derived,0.62,false,taste.animalIntensity>=3.5
world-008,チャンポン,vegetables,野菜が多い,ingredient,legacy_tag,0.88,true,legacy_tag:炒め野菜
world-008,チャンポン,seafood_ingredient,魚介を使う,ingredient,legacy_tag,0.88,true,legacy_tag:海鮮
world-008,チャンポン,soup,汁あり,serving,structured_field,0.74,false,collection_form:world_noodle_soup
world-008,チャンポン,umami_forward,うま味が強い,taste_aroma,numeric_derived,0.62,false,taste.umami>=4.0
world-008,チャンポン,spicy,辛い・香辛料が効く,taste_aroma,numeric_derived,0.62,false,taste.heat/spice
world-009,カルグクス,dashi_forward,だしが主役,broth_seasoning,legacy_tag,0.88,true,legacy_tag:出汁
world-009,カルグクス,animal_forward,動物系が強い,broth_seasoning,numeric_derived,0.62,false,taste.animalIntensity>=3.5
world-009,カルグクス,handmade,手打ち・手作り麺,noodle,legacy_tag,0.88,true,legacy_tag:手切り麺
world-009,カルグクス,soup,汁あり,serving,structured_field,0.74,false,collection_form:world_noodle_soup
world-009,カルグクス,light,あっさり,taste_aroma,legacy_tag,0.88,true,legacy_tag:やさしい味
world-009,カルグクス,umami_forward,うま味が強い,taste_aroma,numeric_derived,0.62,false,taste.umami>=4.0
world-010,冷麺,animal_forward,動物系が強い,broth_seasoning,numeric_derived,0.62,false,taste.animalIntensity>=3.5
world-010,冷麺,firm_noodle,コシが強い,noodle,legacy_tag,0.88,true,legacy_tag:弾力
world-010,冷麺,elastic_noodle,弾力がある,noodle,legacy_tag,0.88,true,legacy_tag:弾力
world-010,冷麺,buckwheat_noodle,そばの風味,noodle,legacy_tag,0.88,true,legacy_tag:そば粉
world-010,冷麺,cold,冷たい,serving,structured_field,0.88,true,form:cold
world-010,冷麺,sour,酸味がある,taste_aroma,numeric_derived,0.62,false,taste.sourness>=2.2
world-011,フォー・ボー,animal_forward,動物系が強い,broth_seasoning,numeric_derived,0.62,false,taste.animalIntensity>=3.5
world-011,フォー・ボー,beef_bone,牛骨,broth_seasoning,legacy_tag,0.88,true,legacy_tag:牛骨
world-011,フォー・ボー,rice_noodle,米麺,noodle,legacy_tag,0.88,true,legacy_tag:米麺
world-011,フォー・ボー,soup,汁あり,serving,structured_field,0.74,false,collection_form:world_noodle_soup
world-011,フォー・ボー,light,あっさり,taste_aroma,legacy_tag,0.88,true,legacy_tag:澄んだスープ
world-011,フォー・ボー,umami_forward,うま味が強い,taste_aroma,numeric_derived,0.62,false,taste.umami>=4.0
world-011,フォー・ボー,herbal,香草・ハーブを使う,taste_aroma,legacy_tag,0.88,true,legacy_tag:香草
world-012,ブンボーフエ,animal_forward,動物系が強い,broth_seasoning,numeric_derived,0.62,false,taste.animalIntensity>=3.5
world-012,ブンボーフエ,rice_noodle,米麺,noodle,legacy_tag,0.88,true,legacy_tag:太い米麺
world-012,ブンボーフエ,soup,汁あり,serving,structured_field,0.74,false,collection_form:world_noodle_soup
world-012,ブンボーフエ,umami_forward,うま味が強い,taste_aroma,numeric_derived,0.62,false,taste.umami>=4.0
world-012,ブンボーフエ,spicy,辛い・香辛料が効く,taste_aroma,numeric_derived,0.62,false,taste.heat/spice
world-012,ブンボーフエ,herbal,香草・ハーブを使う,taste_aroma,legacy_tag,0.88,true,legacy_tag:レモングラス
world-013,フーティウ,seafood_forward,魚介が強い,broth_seasoning,legacy_tag,0.88,true,legacy_tag:海鮮
world-013,フーティウ,animal_forward,動物系が強い,broth_seasoning,numeric_derived,0.62,false,taste.animalIntensity>=3.5
world-013,フーティウ,seafood_ingredient,魚介を使う,ingredient,legacy_tag,0.88,true,legacy_tag:海鮮
world-013,フーティウ,meat_ingredient,肉を使う,ingredient,legacy_tag,0.88,true,legacy_tag:豚
world-013,フーティウ,rice_noodle,米麺,noodle,legacy_tag,0.88,true,legacy_tag:米麺
world-013,フーティウ,brothless,汁なし・まぜ,serving,legacy_tag,0.88,true,legacy_tag:汁あり・汁なし
world-013,フーティウ,umami_forward,うま味が強い,taste_aroma,numeric_derived,0.62,false,taste.umami>=4.0
world-014,クイティウ,animal_forward,動物系が強い,broth_seasoning,numeric_derived,0.62,false,taste.animalIntensity>=3.5
world-014,クイティウ,breakfast_culture,朝に食べる文化,culture,legacy_tag,0.88,true,legacy_tag:朝食
world-014,クイティウ,rice_noodle,米麺,noodle,legacy_tag,0.88,true,legacy_tag:米麺
world-014,クイティウ,soup,汁あり,serving,structured_field,0.74,false,collection_form:world_noodle_soup
world-014,クイティウ,light,あっさり,taste_aroma,legacy_tag,0.88,true,legacy_tag:澄んだスープ
world-014,クイティウ,umami_forward,うま味が強い,taste_aroma,numeric_derived,0.62,false,taste.umami>=4.0
world-015,ボートヌードル,animal_forward,動物系が強い,broth_seasoning,numeric_derived,0.62,false,taste.animalIntensity>=3.5
world-015,ボートヌードル,soup,汁あり,serving,structured_field,0.74,false,collection_form:world_noodle_soup
world-015,ボートヌードル,shared_serving,取り分け・小分け,serving,legacy_tag,0.88,true,legacy_tag:小ぶりな器
world-015,ボートヌードル,rich,濃厚,taste_aroma,legacy_tag,0.88,true,legacy_tag:濃厚
world-015,ボートヌードル,spicy,辛い・香辛料が効く,taste_aroma,legacy_tag,0.88,true,legacy_tag:香辛料
world-016,トムヤムヌードル,animal_forward,動物系が強い,broth_seasoning,numeric_derived,0.62,false,taste.animalIntensity>=3.5
world-016,トムヤムヌードル,soup,汁あり,serving,structured_field,0.74,false,collection_form:world_noodle_soup
world-016,トムヤムヌードル,umami_forward,うま味が強い,taste_aroma,numeric_derived,0.62,false,taste.umami>=4.0
world-016,トムヤムヌードル,spicy,辛い・香辛料が効く,taste_aroma,numeric_derived,0.62,false,taste.heat/spice
world-016,トムヤムヌードル,sour,酸味がある,taste_aroma,numeric_derived,0.62,false,taste.sourness>=2.2
world-016,トムヤムヌードル,herbal,香草・ハーブを使う,taste_aroma,legacy_tag,0.88,true,legacy_tag:レモングラス
world-017,カオソーイ,curry,カレー系,broth_seasoning,legacy_tag,0.88,true,legacy_tag:カレー
world-017,カオソーイ,animal_forward,動物系が強い,broth_seasoning,numeric_derived,0.62,false,taste.animalIntensity>=3.5
world-017,カオソーイ,coconut,ココナッツ,ingredient,legacy_tag,0.88,true,legacy_tag:ココナッツ
world-017,カオソーイ,fried_noodle,揚げ・焼き麺,noodle,legacy_tag,0.88,true,legacy_tag:揚げ麺
world-017,カオソーイ,soup,汁あり,serving,structured_field,0.74,false,collection_form:world_noodle_soup
world-017,カオソーイ,rich,濃厚,taste_aroma,numeric_derived,0.62,false,taste.richness>=3.5
world-018,カレーラクサ,curry,カレー系,broth_seasoning,structured_field,0.86,true,name_contains:カレー
world-018,カレーラクサ,seafood_forward,魚介が強い,broth_seasoning,legacy_tag,0.88,true,legacy_tag:海鮮
world-018,カレーラクサ,animal_forward,動物系が強い,broth_seasoning,numeric_derived,0.62,false,taste.animalIntensity>=3.5
world-018,カレーラクサ,seafood_ingredient,魚介を使う,ingredient,legacy_tag,0.88,true,legacy_tag:海鮮
world-018,カレーラクサ,coconut,ココナッツ,ingredient,legacy_tag,0.88,true,legacy_tag:ココナッツ
world-018,カレーラクサ,soup,汁あり,serving,structured_field,0.74,false,collection_form:world_noodle_soup
world-018,カレーラクサ,rich,濃厚,taste_aroma,numeric_derived,0.62,false,taste.richness>=3.5
world-018,カレーラクサ,umami_forward,うま味が強い,taste_aroma,numeric_derived,0.62,false,taste.umami>=4.0
world-018,カレーラクサ,spicy,辛い・香辛料が効く,taste_aroma,numeric_derived,0.62,false,taste.heat/spice
world-019,アッサムラクサ,seafood_forward,魚介が強い,broth_seasoning,legacy_tag,0.88,true,legacy_tag:魚
world-019,アッサムラクサ,seafood_ingredient,魚介を使う,ingredient,legacy_tag,0.88,true,legacy_tag:魚
world-019,アッサムラクサ,soup,汁あり,serving,structured_field,0.74,false,collection_form:world_noodle_soup
world-019,アッサムラクサ,umami_forward,うま味が強い,taste_aroma,numeric_derived,0.62,false,taste.umami>=4.0
world-019,アッサムラクサ,spicy,辛い・香辛料が効く,taste_aroma,numeric_derived,0.62,false,taste.heat/spice
world-019,アッサムラクサ,sour,酸味がある,taste_aroma,numeric_derived,0.62,false,taste.sourness>=2.2
world-019,アッサムラクサ,herbal,香草・ハーブを使う,taste_aroma,legacy_tag,0.88,true,legacy_tag:香草
world-020,プロウンミー,dashi_forward,だしが主役,broth_seasoning,legacy_tag,0.88,true,legacy_tag:濃い出汁
world-020,プロウンミー,seafood_forward,魚介が強い,broth_seasoning,legacy_tag,0.88,true,legacy_tag:海老
world-020,プロウンミー,animal_forward,動物系が強い,broth_seasoning,numeric_derived,0.62,false,taste.animalIntensity>=3.5
world-020,プロウンミー,seafood_ingredient,魚介を使う,ingredient,legacy_tag,0.88,true,legacy_tag:海老
world-020,プロウンミー,soup,汁あり,serving,structured_field,0.74,false,collection_form:world_noodle_soup
world-020,プロウンミー,umami_forward,うま味が強い,taste_aroma,numeric_derived,0.62,false,taste.umami>=4.0
world-020,プロウンミー,spicy,辛い・香辛料が効く,taste_aroma,numeric_derived,0.62,false,taste.heat/spice
world-021,ミー・チェロール,ankake,あんかけ,broth_seasoning,legacy_tag,0.88,true,legacy_tag:とろみ
world-021,ミー・チェロール,seafood_forward,魚介が強い,broth_seasoning,legacy_tag,0.88,true,legacy_tag:海老
world-021,ミー・チェロール,seafood_ingredient,魚介を使う,ingredient,legacy_tag,0.88,true,legacy_tag:海老
world-021,ミー・チェロール,coconut,ココナッツ,ingredient,legacy_tag,0.88,true,legacy_tag:ココナッツ
world-021,ミー・チェロール,soup,汁あり,serving,structured_field,0.74,false,collection_form:world_noodle_soup
world-021,ミー・チェロール,rich,濃厚,taste_aroma,numeric_derived,0.62,false,taste.richness>=3.5
world-021,ミー・チェロール,umami_forward,うま味が強い,taste_aroma,numeric_derived,0.62,false,taste.umami>=4.0
world-022,ミー・バクソ,animal_forward,動物系が強い,broth_seasoning,numeric_derived,0.62,false,taste.animalIntensity>=3.5
world-022,ミー・バクソ,street_food,屋台文化,culture,legacy_tag,0.88,true,legacy_tag:屋台
world-022,ミー・バクソ,meat_ingredient,肉を使う,ingredient,legacy_tag,0.88,true,legacy_tag:肉団子
world-022,ミー・バクソ,soup,汁あり,serving,structured_field,0.74,false,collection_form:world_noodle_soup
world-022,ミー・バクソ,light,あっさり,taste_aroma,legacy_tag,0.88,true,legacy_tag:澄んだスープ
world-023,モヒンガー,seafood_forward,魚介が強い,broth_seasoning,legacy_tag,0.88,true,legacy_tag:魚
world-023,モヒンガー,breakfast_culture,朝に食べる文化,culture,legacy_tag,0.88,true,legacy_tag:朝食
world-023,モヒンガー,seafood_ingredient,魚介を使う,ingredient,legacy_tag,0.88,true,legacy_tag:魚
world-023,モヒンガー,rice_noodle,米麺,noodle,legacy_tag,0.88,true,legacy_tag:米麺
world-023,モヒンガー,soup,汁あり,serving,structured_field,0.74,false,collection_form:world_noodle_soup
world-023,モヒンガー,umami_forward,うま味が強い,taste_aroma,numeric_derived,0.62,false,taste.umami>=4.0
world-023,モヒンガー,fermented,発酵感がある,taste_aroma,numeric_derived,0.62,false,taste.fermentation>=2.5
world-023,モヒンガー,herbal,香草・ハーブを使う,taste_aroma,legacy_tag,0.88,true,legacy_tag:香草
world-024,トゥクパ,vegetables,野菜が多い,ingredient,legacy_tag,0.88,true,legacy_tag:野菜
world-024,トゥクパ,meat_ingredient,肉を使う,ingredient,legacy_tag,0.88,true,legacy_tag:肉
world-024,トゥクパ,soup,汁あり,serving,structured_field,0.74,false,collection_form:world_noodle_soup
world-024,トゥクパ,hot,温かい,serving,legacy_tag,0.88,true,legacy_tag:温かいスープ
world-025,テントゥク,traditional,伝統的・王道,culture,legacy_tag,0.88,true,legacy_tag:素朴
world-025,テントゥク,handmade,手打ち・手作り麺,noodle,legacy_tag,0.88,true,legacy_tag:手ちぎり麺
world-025,テントゥク,irregular_noodle,不ぞろい・変わった形,noodle,legacy_tag,0.88,true,legacy_tag:手ちぎり麺
world-025,テントゥク,stew,煮込み,serving,legacy_tag,0.88,true,legacy_tag:煮込み
world-026,ラグマン,animal_forward,動物系が強い,broth_seasoning,numeric_derived,0.62,false,taste.animalIntensity>=3.5
world-026,ラグマン,vegetables,野菜が多い,ingredient,legacy_tag,0.88,true,legacy_tag:野菜
world-026,ラグマン,meat_ingredient,肉を使う,ingredient,legacy_tag,0.88,true,legacy_tag:羊肉
world-026,ラグマン,hand_stretched,手延べ麺,noodle,legacy_tag,0.88,true,legacy_tag:手延べ
world-026,ラグマン,soup,汁あり,serving,structured_field,0.74,false,collection_form:world_noodle_soup
world-027,アーシュ・レシュテ,dairy,乳製品,ingredient,legacy_tag,0.88,true,legacy_tag:発酵乳
world-027,アーシュ・レシュテ,beans,豆を使う,ingredient,legacy_tag,0.88,true,legacy_tag:豆
world-027,アーシュ・レシュテ,soup,汁あり,serving,structured_field,0.74,false,collection_form:world_noodle_soup
world-027,アーシュ・レシュテ,rich,濃厚,taste_aroma,legacy_tag,0.88,true,legacy_tag:濃厚
world-027,アーシュ・レシュテ,fermented,発酵感がある,taste_aroma,numeric_derived,0.62,false,taste.fermentation>=2.5
world-027,アーシュ・レシュテ,herbal,香草・ハーブを使う,taste_aroma,legacy_tag,0.88,true,legacy_tag:香草
world-028,サイミン,animal_forward,動物系が強い,broth_seasoning,numeric_derived,0.62,false,taste.animalIntensity>=3.5
world-028,サイミン,multicultural,多文化の影響,culture,legacy_tag,0.88,true,legacy_tag:多文化
world-028,サイミン,thin_noodle,細麺,noodle,legacy_tag,0.88,true,legacy_tag:細麺
world-028,サイミン,light,あっさり,taste_aroma,legacy_tag,0.88,true,legacy_tag:澄んだスープ
world-028,サイミン,umami_forward,うま味が強い,taste_aroma,numeric_derived,0.62,false,taste.umami>=4.0
world-029,ソパ・ワンタン,animal_forward,動物系が強い,broth_seasoning,numeric_derived,0.62,false,taste.animalIntensity>=3.5
world-029,ソパ・ワンタン,chinese_influenced,中華料理の影響,culture,legacy_tag,0.88,true,legacy_tag:中華系
world-029,ソパ・ワンタン,wonton,雲呑を使う,ingredient,structured_field,0.86,true,name_explicit:雲呑
world-029,ソパ・ワンタン,soup,汁あり,serving,structured_field,0.74,false,collection_form:world_noodle_soup
world-030,ソパ・デ・フィデオ,animal_forward,動物系が強い,broth_seasoning,numeric_derived,0.62,false,taste.animalIntensity>=3.5
world-030,ソパ・デ・フィデオ,traditional,伝統的・王道,culture,legacy_tag,0.88,true,legacy_tag:家庭料理
world-030,ソパ・デ・フィデオ,vegetables,野菜が多い,ingredient,legacy_tag,0.88,true,legacy_tag:トマト
world-030,ソパ・デ・フィデオ,irregular_noodle,不ぞろい・変わった形,noodle,legacy_tag,0.88,true,legacy_tag:短い麺
world-030,ソパ・デ・フィデオ,soup,汁あり,serving,structured_field,0.74,false,collection_form:world_noodle_soup
